address,age,area,building,floor,floor_plan,name,rent
東京都杉並区方南１,築30年,18m,3階建,2階,1K,Ｍトレフル,5.4万円
東京都中野区弥生町３,築22年,18.03m,6階建,4階,1K,東京メトロ丸ノ内線 中野新橋駅 6階建 築22年,6.7万円
東京都中野区中野１,築25年,18m,3階建,3階,ワンルーム,136N,6万円
東京都杉並区方南１,築31年,16.64m,4階建,2階,1K,マイステージ笹塚,5.5万円
東京都新宿区西早稲田３,築14年,19.15m,11階建,2階,1K,ヴァローレエテルノ西早稲田,7万円
東京都杉並区西荻南１,築23年,19m,2階建,2階,1K,ＪＲ中央線 西荻窪駅 2階建 築23年,6.5万円
東京都中野区南台２,築28年,18m,4階建,2階,1K,京王線 笹塚駅 4階建 築28年,7万円
東京都中野区中央４,築29年,20m,3階建,3階,ワンルーム,ＪＲ総武線 中野駅 3階建 築29年,6.5万円
東京都新宿区西早稲田３,築14年,19.15m,11階建,2階,1K,ヴァローレエテルノ西早稲田,7万円
東京都渋谷区幡ヶ谷３,築42年,16.87m,3階建,3階,ワンルーム,京王新線 幡ヶ谷駅 3階建 築42年,6.5万円
東京都杉並区高井戸東３,築18年,19.7m,4階建,2階,1K,京王井の頭線 高井戸駅 4階建 築18年,6.4万円
東京都中野区南台２,築31年,17.71m,2階建,2階,1K,駒ハイツ,5.7万円
東京都渋谷区本町５,築34年,17.5m,4階建,2階,1K,京王新線 幡ヶ谷駅 4階建 築34年,6万円
東京都杉並区阿佐谷北１,築31年,13.5m,2階建,2階,ワンルーム,ＪＲ中央線 阿佐ヶ谷駅 2階建 築31年,5.5万円
東京都杉並区高円寺南１,築56年,12m,3階建,2階,ワンルーム,フレンドハウス,3.2万円
東京都新宿区西新宿８,築47年,15.6m,4階建,3階,1K,西新宿中山ビル,5.9万円
東京都新宿区百人町１,築35年,18m,2階建,2階,1K,つつじ荘,6.8万円
東京都杉並区和泉３,築33年,15.78m,地下1地上3階建,3階,ワンルーム,東京メトロ丸ノ内線 方南町駅 地下1地上3階建 築33年,4.8万円
東京都中野区中野１,築31年,17.82m,3階建,2階,ワンルーム,ハイツ高橋,6万円
東京都中野区弥生町３,築26年,16.75m,4階建,2階,ワンルーム,東京メトロ丸ノ内線 中野新橋駅 4階建 築26年,6.3万円
東京都杉並区方南１,築29年,19.5m,4階建,3階,ワンルーム,Ｋ’ｓ　ＡＰＴ,7万円
東京都杉並区高円寺北３,築30年,20m,3階建,2階,1K,ＪＲ中央線 高円寺駅 3階建 築30年,6.7万円
東京都新宿区北新宿１,築37年,15m,4階建,2階,ワンルーム,ＪＲ総武線 大久保駅 4階建 築37年,6.4万円
東京都渋谷区本町３,築36年,18.92m,8階建,5階,1K,都営大江戸線 西新宿五丁目駅 8階建 築36年,6万円
東京都中野区中野１,築37年,18.9m,3階建,3階,1K,ＪＲ中央線 東中野駅 3階建 築37年,6.4万円
東京都中野区中央３,築16年,20m,3階建,3階,1K,東京メトロ丸ノ内線 新中野駅 3階建 築16年,6.7万円
東京都杉並区高円寺南４,築37年,17m,3階建,2階,1K,ＪＲ中央線 高円寺駅 3階建 築37年,6万円
東京都杉並区和泉３,築33年,21.67m,地下1地上3階建,2階,ワンルーム,日興パレス永福町,6.2万円
東京都杉並区井草２,築29年,19.63m,3階建,2階,1K,スペランツァ杉並,6.7万円
東京都杉並区阿佐谷北１,築38年,15m,4階建,2階,1K,佐々木ビル,5.7万円
東京都中野区東中野１,築27年,16.83m,2階建,2階,ワンルーム,ハイツ高梨,5.5万円
東京都中野区中央１,築37年,17.99m,4階建,3階,ワンルーム,アクセス中野坂上,6.6万円
東京都杉並区高円寺南５,築30年,18m,3階建,2階,1K,ＪＲ中央線 高円寺駅 3階建 築30年,6.6万円
東京都新宿区西新宿４,築36年,17.1m,7階建,5階,ワンルーム,都営大江戸線 西新宿五丁目駅 7階建 築36年,6.7万円
東京都新宿区西新宿４,築34年,17.02m,3階建,2階,ワンルーム,都営大江戸線 西新宿五丁目駅 3階建 築34年,6.3万円
東京都中野区中野１,築30年,20m,2階建,2階,ワンルーム,ＪＲ中央線 中野駅 2階建 築30年,6.5万円
東京都中野区中野１,築30年,20m,2階建,2階,ワンルーム,ＪＲ中央線 中野駅 2階建 築30年,6.5万円
東京都渋谷区本町５,築40年,20m,3階建,3階,1K,メゾン秋元,5.7万円
東京都杉並区上井草２,築25年,20.25m,2階建,2階,1K,トーシンコーポ上井草,5.6万円
東京都杉並区梅里２,築15年,16.16m,3階建,2階,ワンルーム,東京メトロ丸ノ内線 南阿佐ヶ谷駅 3階建 築15年,6.7万円
東京都杉並区南荻窪４,築30年,19.6m,3階建,2階,1K,ＪＲ中央線 荻窪駅 3階建 築30年,6万円
東京都杉並区松ノ木２,築32年,20.7m,3階建,3階,1K,ドミールアイ,6.2万円
東京都中野区弥生町３,築28年,18m,3階建,3階,1K,京王新線 幡ヶ谷駅 3階建 築28年,6.2万円
東京都中野区新井１,築30年,19m,5階建,3階,1K,ＪＲ中央線 中野駅 5階建 築30年,6.88万円
東京都中野区弥生町１,築46年,28m,6階建,6階,1K,東京メトロ丸ノ内線 中野新橋駅 6階建 築46年,6.5万円
東京都中野区中野１,築38年,20.7m,3階建,2階,ワンルーム,風岡ハイツ,6.8万円
東京都杉並区梅里２,築43年,20m,2階建,2階,1K,コーポ志津,5.4万円
東京都杉並区宮前４,築19年,20.13m,4階建,3階,1K,メイフェアフラット,6.8万円
東京都中野区中央２,築32年,20.16m,3階建,2階,ワンルーム,中野坂上シティアパートメント,5.9万円
東京都杉並区高円寺南４,築26年,14m,4階建,4階,ワンルーム,Ｌｉｌｉ　Ｂｌａｎｃａ　高円寺,5.2万円
東京都中野区南台２,築37年,13.25m,4階建,3階,ワンルーム,東京メトロ丸ノ内線 中野富士見町駅 4階建 築37年,4.7万円
東京都中野区中野１,築25年,15.6m,3階建,3階,1K,パラゼット中野,5.9万円
東京都杉並区方南１,築45年,23m,3階建,3階,ワンルーム,東京メトロ丸ノ内線 方南町駅 3階建 築45年,5.9万円
東京都杉並区西荻北４,築31年,17m,3階建,3階,1K,ＪＲ中央線 西荻窪駅 3階建 築31年,5万円
東京都杉並区高円寺北３,築35年,16.2m,3階建,2階,ワンルーム,ＪＲ中央線 高円寺駅 3階建 築35年,5.3万円
東京都渋谷区幡ヶ谷３,築29年,17.86m,5階建,4階,ワンルーム,グランティ幡ヶ谷,6.4万円
東京都杉並区高円寺南１,築27年,28.48m,3階建,2階,1K,ＪＲ中央線 高円寺駅 3階建 築27年,7万円
東京都杉並区方南１,築37年,16.6m,地下1地上4階建,2階,ワンルーム,京王線 笹塚駅 地下1地上4階建 築37年,5万円
東京都中野区弥生町３,築34年,16.8m,4階建,2階,ワンルーム,シャーロックホームズ,6.2万円
東京都杉並区天沼３,築25年,18.5m,2階建,2階,ワンルーム,ＪＲ中央線 荻窪駅 2階建 築25年,6.1万円
東京都杉並区天沼３,築25年,18.5m,2階建,2階,ワンルーム,ファミールＡＲＡＩ,6.1万円
東京都新宿区北新宿２,築37年,14.41m,4階建,2階,ワンルーム,スカイコート新宿,6.4万円
東京都杉並区高井戸東２,築22年,19.22m,4階建,3階,1K,京王井の頭線 高井戸駅 4階建 築22年,6.4万円
東京都杉並区高円寺北３,築32年,16m,5階建,4階,ワンルーム,ＪＲ中央線 高円寺駅 5階建 築32年,6.2万円
東京都杉並区阿佐谷南２,築31年,20.65m,4階建,3階,1K,まほろば館,7万円
東京都杉並区阿佐谷南２,築31年,20.65m,4階建,3階,1K,ＪＲ中央線 阿佐ヶ谷駅 4階建 築31年,7万円
東京都杉並区下井草２,築17年,24.01m,2階建,2階,1K,西武新宿線 下井草駅 2階建 築17年,6.5万円
東京都杉並区阿佐谷南２,築31年,20.65m,4階建,3階,1K,まほろば館,7万円
東京都杉並区阿佐谷南２,築31年,20.65m,4階建,3階,1K,ＪＲ中央線 阿佐ヶ谷駅 4階建 築31年,7万円
東京都新宿区北新宿２,築37年,14.41m,4階建,2階,ワンルーム,スカイコート新宿,6.4万円
東京都杉並区西荻北１,築33年,25.92m,3階建,3階,1DK,ＭＴハイム,7万円
東京都渋谷区本町３,築36年,15.08m,14階建,2階,ワンルーム,都営大江戸線 西新宿五丁目駅 14階建 築36年,5.4万円
東京都杉並区下井草４,築33年,23.77m,2階建,2階,1K,エルヴィーノ,6.1万円
東京都渋谷区代々木３,築48年,17.5m,4階建,3階,1K,ＪＲ山手線 新宿駅 4階建 築48年,6.5万円
東京都杉並区阿佐谷南２,築35年,16.04m,3階建,3階,ワンルーム,ハイツ鶏鳴,6万円
東京都杉並区西荻南３,築21年,19.64m,4階建,3階,1K,熊谷ビル,6.7万円
東京都杉並区天沼３,築31年,14.06m,2階建,2階,1K,レオパレス荻窪第８,5.6万円
東京都杉並区天沼３,築31年,14.06m,2階建,2階,1K,ＪＲ中央線 荻窪駅 2階建 築31年,5.6万円
東京都杉並区下井草３,築36年,18m,2階建,2階,1K,西武新宿線 下井草駅 2階建 築36年,5.5万円
東京都中野区中央１,築31年,17.97m,3階建,2階,1K,東京メトロ丸ノ内線 中野坂上駅 3階建 築31年,6.5万円
東京都杉並区高円寺南５,築50年,20m,6階建,5階,1K,シーボニアマンション,7万円
東京都杉並区高円寺南５,築50年,20m,6階建,5階,1K,東京メトロ丸ノ内線 東高円寺駅 6階建 築50年,7万円
東京都杉並区松庵１,築33年,18.03m,2階建,2階,2K,シャトウ松庵A,3.9万円
東京都杉並区今川２,築26年,20.5m,4階建,4階,1K,ウィスラーHK,5.3万円
東京都杉並区阿佐谷南１,築36年,21.18m,6階建,5階,ワンルーム,ＪＲ総武線 阿佐ヶ谷駅 6階建 築36年,6.8万円
東京都杉並区方南１,築39年,20m,2階建,2階,1K,京王線 代田橋駅 2階建 築39年,5.8万円
東京都杉並区上荻２,築37年,20m,2階建,2階,1K,ＪＲ中央線 荻窪駅 2階建 築37年,5.5万円
東京都杉並区上荻２,築37年,20m,2階建,2階,1K,ファミーユ上荻,5.5万円
東京都新宿区西新宿５,築45年,17.85m,11階建,6階,ワンルーム,ダイヤモンド西新宿,6万円
東京都杉並区本天沼２,築30年,18.42m,3階建,2階,1K,アミーズ荻窪,6.1万円
東京都杉並区阿佐谷南１,築43年,11.7m,3階建,3階,ワンルーム,東京メトロ丸ノ内線 南阿佐ヶ谷駅 3階建 築43年,5万円
東京都中野区中野１,築38年,27m,4階建,2階,1DK,共和ビル,7万円
東京都新宿区西新宿５,築52年,26m,5階建,4階,ワンルーム,メゾンドール新宿,7万円
東京都中野区弥生町３,築38年,20m,3階建,2階,1K,コーポ大谷,5.5万円
東京都杉並区本天沼２,築46年,26.73m,2階建,2階,2K,ＪＲ中央線 荻窪駅 2階建 築46年,6.8万円
東京都杉並区下井草３,築33年,19.27m,2階建,2階,1K,サツキハウス,5.3万円
東京都中野区本町２,築34年,15.95m,3階建,2階,1K,リッシェル中野坂上,5.9万円
東京都中野区東中野２,築40年,20m,2階建,2階,1K,ＪＲ中央線 東中野駅 2階建 築40年,7万円
東京都杉並区本天沼２,築46年,26.73m,2階建,2階,2K,ＪＲ中央線 荻窪駅 2階建 築46年,6.8万円
東京都新宿区北新宿３,築35年,22.14m,2階建,2階,1K,ＪＲ中央線 東中野駅 2階建 築35年,6.7万円
東京都杉並区下井草３,築33年,19.27m,2階建,2階,1K,サツキハウス,5.3万円
東京都杉並区桃井１,築29年,19.44m,2階建,2階,1K,コンフォート桃井,6.8万円
東京都新宿区西新宿５,築37年,16m,4階建,3階,1K,アルハンブラ西新宿,6.5万円
東京都杉並区井草４,築49年,33m,3階建,2階,2K,保坂マンション,6.9万円
東京都杉並区高円寺南３,築31年,18.12m,3階建,3階,1K,ＪＲ中央線 高円寺駅 3階建 築31年,6.5万円
東京都杉並区堀ノ内１,築57年,17m,5階建,4階,ワンルーム,東京メトロ丸ノ内線 方南町駅 5階建 築57年,5.2万円
東京都中野区南台１,築38年,20m,4階建,2階,ワンルーム,シャルム西新宿,6.1万円
東京都中野区本町４,築31年,17.7m,地下1地上5階建,3階,ワンルーム,エクセル新中野,6.8万円
東京都杉並区阿佐谷北４,築26年,18.63m,4階建,2階,1K,フェニックスマンション阿佐ヶ谷第２,6万円
東京都渋谷区本町５,築40年,25m,3階建,3階,1K,京王新線 幡ヶ谷駅 3階建 築40年,6.8万円
東京都新宿区新宿４,築44年,12.15m,3階建,2階,ワンルーム,サカマキコーポ,5.4万円
東京都杉並区高円寺北１,築32年,22m,3階建,2階,ワンルーム,ＪＲ中央線 高円寺駅 3階建 築32年,7万円
東京都杉並区西荻北２,築32年,24m,4階建,2階,1K,ＪＲ中央線 西荻窪駅 4階建 築32年,4.2万円
東京都杉並区西荻北２,築32年,24m,4階建,2階,1K,カーサビアンカ,4.2万円
東京都中野区弥生町３,築36年,16.1m,4階建,2階,ワンルーム,メゾンオギハラ,5万円
東京都杉並区西荻北２,築36年,18.36m,2階建,2階,1K,フォーブル西荻,5.8万円
東京都中野区中野５,築35年,21.06m,6階建,4階,ワンルーム,日神パレス中野,7万円
東京都新宿区西新宿５,築32年,17.6m,4階建,4階,ワンルーム,都営大江戸線 西新宿五丁目駅 4階建 築32年,6.4万円
東京都新宿区西新宿５,築32年,17.6m,4階建,4階,ワンルーム,フレンドハイツ西新宿,6.4万円
東京都杉並区高円寺南４,築45年,19m,3階建,2階,1K,外国籍可・高円寺駅徒歩１分　富岡ビル,6.4万円
東京都新宿区四谷４,築38年,21.01m,地下1地上11階建,7階,1K,東京メトロ丸ノ内線 新宿御苑前駅 地下1地上11階建 築38年,6万円
東京都新宿区新宿６,築36年,18.7m,3階建,2階,ワンルーム,コージー新宿,6.5万円
東京都中野区本町６,築35年,19.85m,4階建,4階,1K,ノズフラット,6.8万円
東京都杉並区高円寺北３,築36年,24m,4階建,3階,2K,ＪＲ中央線 高円寺駅 4階建 築36年,7万円
東京都杉並区高円寺北３,築36年,24m,4階建,3階,2K,山田ビル,7万円
東京都杉並区天沼２,築33年,17.2m,3階建,2階,ワンルーム,ＪＲ中央線 荻窪駅 3階建 築33年,5.2万円
東京都中野区本町６,築35年,19.85m,4階建,4階,1K,ノズフラット,6.8万円
東京都杉並区本天沼２,築29年,15.5m,4階建,2階,1K,ハーモニー・サイド,5.6万円
東京都杉並区桃井１,築18年,18.06m,4階建,2階,1K,ＪＲ中央線 荻窪駅 4階建 築18年,6.5万円
東京都杉並区桃井１,築18年,18.06m,4階建,2階,1K,パークハイツ桃井,6.5万円
東京都杉並区高円寺南３,築34年,18.4m,3階建,2階,1K,カーサエディ,5.8万円
東京都杉並区高円寺南３,築36年,16m,4階建,4階,ワンルーム,フジシマハイツ,5.5万円
東京都杉並区天沼３,築31年,16.5m,3階建,3階,ワンルーム,ＪＲ中央線 荻窪駅 3階建 築31年,6.5万円
東京都杉並区南荻窪３,築33年,20m,3階建,3階,ワンルーム,ヴィラ清風,6.5万円
東京都新宿区西新宿４,築35年,19.95m,6階建,2階,ワンルーム,マルブン西新宿,6.7万円
東京都杉並区高円寺南３,築31年,18.12m,地下1地上3階建,3階,1K,Lavian v5　ラビアン ブイファイブ,6.3万円
東京都中野区東中野１,築35年,28m,4階建,3階,ワンルーム,ＪＲ中央線 東中野駅 4階建 築35年,6.7万円
東京都杉並区本天沼２,築22年,20.16m,3階建,3階,ワンルーム,ゼルコバ下井草,5.9万円
東京都杉並区阿佐谷南２,築34年,18m,3階建,2階,1K,ニューリーフマンション,6万円
東京都渋谷区本町４,築30年,21.44m,4階建,3階,1K,京王新線 初台駅 4階建 築30年,6.9万円
東京都渋谷区本町３,築53年,23.7m,4階建,4階,1DK,第２三喜マンション,6.6万円
東京都杉並区高円寺南３,築34年,18.37m,3階建,2階,1K,ＪＲ中央線 高円寺駅 3階建 築34年,5.8万円
東京都中野区中央２,築30年,20.1m,7階建,4階,1K,東京メトロ丸ノ内線 中野坂上駅 7階建 築30年,6.6万円
東京都杉並区阿佐谷北１,築31年,16.02m,4階建,2階,ワンルーム,ＪＲ中央線 阿佐ヶ谷駅 4階建 築31年,6.1万円
東京都渋谷区本町３,築30年,16m,地下1地上3階建,2階,ワンルーム,EDIFICE西新宿,5.8万円
東京都新宿区百人町１,築25年,16.74m,3階建,3階,ワンルーム,ライオンズプラザ新宿,6.8万円
東京都杉並区井草２,築37年,19.83m,3階建,3階,1K,西武新宿線 下井草駅 3階建 築37年,4.5万円
東京都新宿区西新宿３,築36年,21.12m,14階建,10階,ワンルーム,ハイネスロワイヤル,7万円
東京都中野区中野１,築33年,18m,4階建,4階,ワンルーム,ファーランジュ中野,5.5万円
